-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	15	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	29	-56	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	1	10	0	-1	0	0	-1	0	0	1	10	0	-1	0	0	-1	0	0	1	10	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	10	0	-1	0	0	-1	0	0	1	10	0	-1	0	0	-1	0	0	1	10	0	-1	0	0	-1	0	0	-1	0	0	-2	29	-56	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	1	12	1	-1	0	0	-1	0	0	1	12	1	-1	0	0	-1	0	0	1	12	1	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	12	1	-1	0	0	-1	0	0	1	12	1	-1	0	0	-1	0	0	1	12	1	-1	0	0	-1	0	0	-1	0	0	-2	29	-56	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	29	-56	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	50	-1	0	0	1	3	8	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	29	-56	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	29	-56	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	18	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	29	-120	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	16	-2	29	17	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-111	-2	29	-127	-2	29	-128	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0
-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0	-2	29	0
